"","species","point","v1","v2","v3","v4","Q","lat","lon","site","cluster","natural","pasture","elev_ALOS","Order","Family","Genus","sp_cl","forestDep_birdlife"
"123","Amazilia_versicolor","SGP12",0,0,0,0,0,2.512913,-72.831778,"SG","cluster_SGP_4",0,1,247,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_SGP_4","Medium"
"124","Amazilia_versicolor","PLP16",0,0,0,0,0,-0.106862,-74.664317,"PL","cluster_PLP_6",0,1,179,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_PLP_6","Medium"
"125","Amazilia_versicolor","SGP3",0,0,0,0,0,2.455774,-72.71041,"SG","cluster_SGP_1",0,1,283,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_SGP_1","Medium"
"126","Amazilia_versicolor","PLP4",0,0,0,0,0,-0.12022,-74.64526,"PL","cluster_PLP_2",0,1,166,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_PLP_2","Medium"
"127","Amazilia_versicolor","PLP23",0,0,0,0,0,-0.093633,-74.673583,"PL","cluster_PLP_8",0,1,167,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_PLP_8","Medium"
"128","Amazilia_versicolor","PLP17",0,0,0,0,0,-0.105752,-74.662838,"PL","cluster_PLP_6",0,1,178,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_PLP_6","Medium"
"129","Amazilia_versicolor","SGP8",0,0,0,0,0,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_SGP_3","Medium"
"130","Amazilia_versicolor","PLP13",0,0,0,0,0,-0.111965,-74.656193,"PL","cluster_PLP_5",0,1,172,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_PLP_5","Medium"
"131","Amazilia_versicolor","PSP2",0,0,1,NA,1,-0.647789,-72.345891,"PS","cluster_PSP_1",0,1,137,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_PSP_1","Medium"
"132","Amazilia_versicolor","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_SGP_1","Medium"
"133","Amazilia_versicolor","SGP15",0,0,0,0,0,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_SGP_5","Medium"
"134","Amazilia_versicolor","SGP4",0,0,0,0,0,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_SGP_2","Medium"
"135","Amazilia_versicolor","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_PSP_2","Medium"
"136","Amazilia_versicolor","PLP14",0,0,0,0,0,-0.111137,-74.657777,"PL","cluster_PLP_5",0,1,174,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_PLP_5","Medium"
"137","Amazilia_versicolor","PLP11",0,0,0,0,0,-0.107999,-74.637978,"PL","cluster_PLP_4",0,1,173,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_PLP_4","Medium"
"138","Amazilia_versicolor","PSP7",0,0,0,NA,0,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"CAPRIMULGIFORMES","Trochilidae","Amazilia","Amazilia_versicolor__cluster_PSP_3","Medium"
"139","Amazona_farinosa","PLP20",0,0,0,0,0,-0.098897,-74.668639,"PL","cluster_PLP_7",0,1,167,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_7","Low"
"140","Amazona_farinosa","SGP4",0,0,0,0,0,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_2","Low"
"141","Amazona_farinosa","PLP1",0,0,0,0,0,-0.12944,-74.64502,"PL","cluster_PLP_1",0,1,177,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_1","Low"
"142","Amazona_farinosa","PLP15",0,0,0,0,0,-0.110342,-74.660004,"PL","cluster_PLP_5",0,1,168,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_5","Low"
"143","Amazona_farinosa","PLP8",0,0,0,0,0,-0.112969,-74.644781,"PL","cluster_PLP_3",0,1,173,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_3","Low"
"144","Amazona_farinosa","SGP3",0,0,0,0,0,2.455774,-72.71041,"SG","cluster_SGP_1",0,1,283,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_1","Low"
"145","Amazona_farinosa","PLP11",0,0,0,0,0,-0.107999,-74.637978,"PL","cluster_PLP_4",0,1,173,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_4","Low"
"146","Amazona_farinosa","PLP22",0,0,0,0,0,-0.095082,-74.674684,"PL","cluster_PLP_8",0,1,168,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_8","Low"
"147","Amazona_farinosa","SGP15",0,0,0,0,0,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_5","Low"
"148","Amazona_farinosa","PLP10",0,0,0,0,0,-0.109459,-74.639179,"PL","cluster_PLP_4",0,1,193,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_4","Low"
"149","Amazona_farinosa","PLP2",0,0,0,0,0,-0.12754,-74.64546,"PL","cluster_PLP_1",0,1,168,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_1","Low"
"150","Amazona_farinosa","SGP10",0,0,0,0,0,2.515489,-72.83382,"SG","cluster_SGP_4",0,1,234,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_4","Low"
"151","Amazona_farinosa","PLP14",0,0,0,0,0,-0.111137,-74.657777,"PL","cluster_PLP_5",0,1,174,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_5","Low"
"152","Amazona_farinosa","SGP6",0,0,0,0,0,2.456958,-72.76032,"SG","cluster_SGP_2",0,1,250,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_2","Low"
"153","Amazona_farinosa","PSP2",0,0,0,NA,0,-0.647789,-72.345891,"PS","cluster_PSP_1",0,1,137,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PSP_1","Low"
"154","Amazona_farinosa","PLP4",0,0,0,0,0,-0.12022,-74.64526,"PL","cluster_PLP_2",0,1,166,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_2","Low"
"155","Amazona_farinosa","SGP13",0,0,0,0,0,2.509502,-72.838586,"SG","cluster_SGP_5",0,1,230,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_5","Low"
"156","Amazona_farinosa","SGP7",0,0,0,0,0,2.452231,-72.756223,"SG","cluster_SGP_3",0,1,242,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_3","Low"
"157","Amazona_farinosa","PLP17",0,0,0,0,0,-0.105752,-74.662838,"PL","cluster_PLP_6",0,1,178,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_6","Low"
"158","Amazona_farinosa","PLP12",0,0,0,0,0,-0.106439,-74.636987,"PL","cluster_PLP_4",0,1,174,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_4","Low"
"159","Amazona_farinosa","PLP19",0,0,0,0,0,-0.099951,-74.667183,"PL","cluster_PLP_7",0,1,174,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_7","Low"
"160","Amazona_farinosa","PLP3",0,0,0,0,0,-0.12548,-74.64514,"PL","cluster_PLP_1",0,1,173,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_1","Low"
"161","Amazona_farinosa","PLP21",0,0,0,0,0,-0.098746,-74.670431,"PL","cluster_PLP_7",0,1,190,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_7","Low"
"162","Amazona_farinosa","PSP6",0,0,0,NA,0,-0.631403,-72.371501,"PS","cluster_PSP_3",0,1,102,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PSP_3","Low"
"163","Amazona_farinosa","SGP2",0,0,0,0,0,2.455455,-72.708626,"SG","cluster_SGP_1",0,1,286,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_1","Low"
"164","Amazona_farinosa","SGP14",0,0,0,0,0,2.509266,-72.840404,"SG","cluster_SGP_5",0,1,236,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_5","Low"
"165","Amazona_farinosa","PLP16",0,0,0,0,0,-0.106862,-74.664317,"PL","cluster_PLP_6",0,1,179,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_6","Low"
"166","Amazona_farinosa","PLP24",0,0,0,0,0,-0.091859,-74.673905,"PL","cluster_PLP_8",0,1,168,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_8","Low"
"167","Amazona_farinosa","SGP9",0,0,0,0,0,2.450518,-72.759228,"SG","cluster_SGP_3",0,1,245,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_3","Low"
"168","Amazona_farinosa","PSP5",0,0,0,NA,0,-0.631405,-72.373337,"PS","cluster_PSP_3",0,1,102,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PSP_3","Low"
"169","Amazona_farinosa","PLP18",0,0,0,0,0,-0.104268,-74.663881,"PL","cluster_PLP_6",0,1,176,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_6","Low"
"170","Amazona_farinosa","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PSP_2","Low"
"171","Amazona_farinosa","SGP12",0,0,0,0,0,2.512913,-72.831778,"SG","cluster_SGP_4",0,1,247,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_4","Low"
"172","Amazona_farinosa","PLP13",0,0,0,0,0,-0.111965,-74.656193,"PL","cluster_PLP_5",0,1,172,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_5","Low"
"173","Amazona_farinosa","PSP1",0,0,0,NA,0,-0.646103,-72.345283,"PS","cluster_PSP_1",0,1,119,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PSP_1","Low"
"174","Amazona_farinosa","PLP6",0,0,0,0,0,-0.11982,-74.64207,"PL","cluster_PLP_2",0,1,168,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_2","Low"
"175","Amazona_farinosa","SGP5",0,0,0,0,0,2.458684,-72.760927,"SG","cluster_SGP_2",0,1,243,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_2","Low"
"176","Amazona_farinosa","PLP23",0,0,0,0,0,-0.093633,-74.673583,"PL","cluster_PLP_8",0,1,167,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_8","Low"
"177","Amazona_farinosa","SGP8",0,0,0,0,0,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_3","Low"
"178","Amazona_farinosa","PSP7",0,0,0,NA,0,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PSP_3","Low"
"179","Amazona_farinosa","PLP7",0,0,0,0,0,-0.114824,-74.644941,"PL","cluster_PLP_3",0,1,176,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_3","Low"
"180","Amazona_farinosa","PLP9",0,0,0,0,0,-0.111148,-74.644316,"PL","cluster_PLP_3",0,1,170,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_3","Low"
"181","Amazona_farinosa","PLP5",0,0,0,0,0,-0.12096,-74.64354,"PL","cluster_PLP_2",0,1,167,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PLP_2","Low"
"182","Amazona_farinosa","SGP11",0,1,0,0,1,2.514711,-72.832183,"SG","cluster_SGP_4",0,1,236,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_4","Low"
"183","Amazona_farinosa","PSP4",0,0,0,NA,0,-0.636463,-72.362891,"PS","cluster_PSP_2",0,1,105,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_PSP_2","Low"
"184","Amazona_farinosa","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_farinosa__cluster_SGP_1","Low"
"185","Amazona_festiva","PLP4",0,0,0,0,0,-0.12022,-74.64526,"PL","cluster_PLP_2",0,1,166,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_2","Medium"
"186","Amazona_festiva","PLP21",0,0,0,0,0,-0.098746,-74.670431,"PL","cluster_PLP_7",0,1,190,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_7","Medium"
"187","Amazona_festiva","PLP16",0,0,0,0,0,-0.106862,-74.664317,"PL","cluster_PLP_6",0,1,179,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_6","Medium"
"188","Amazona_festiva","PLP22",0,0,0,0,0,-0.095082,-74.674684,"PL","cluster_PLP_8",0,1,168,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_8","Medium"
"189","Amazona_festiva","PLP14",0,0,0,0,0,-0.111137,-74.657777,"PL","cluster_PLP_5",0,1,174,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_5","Medium"
"190","Amazona_festiva","PLP1",0,0,0,0,0,-0.12944,-74.64502,"PL","cluster_PLP_1",0,1,177,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_1","Medium"
"191","Amazona_festiva","SGP9",0,0,0,0,0,2.450518,-72.759228,"SG","cluster_SGP_3",0,1,245,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_3","Medium"
"192","Amazona_festiva","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_1","Medium"
"193","Amazona_festiva","SGP12",0,0,0,0,0,2.512913,-72.831778,"SG","cluster_SGP_4",0,1,247,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_4","Medium"
"194","Amazona_festiva","PSP5",0,0,0,NA,0,-0.631405,-72.373337,"PS","cluster_PSP_3",0,1,102,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PSP_3","Medium"
"195","Amazona_festiva","PLP18",0,0,0,0,0,-0.104268,-74.663881,"PL","cluster_PLP_6",0,1,176,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_6","Medium"
"196","Amazona_festiva","SGP8",0,0,0,0,0,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_3","Medium"
"197","Amazona_festiva","PLP19",0,0,0,0,0,-0.099951,-74.667183,"PL","cluster_PLP_7",0,1,174,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_7","Medium"
"198","Amazona_festiva","SGP14",0,0,0,0,0,2.509266,-72.840404,"SG","cluster_SGP_5",0,1,236,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_5","Medium"
"199","Amazona_festiva","SGP3",0,0,0,0,0,2.455774,-72.71041,"SG","cluster_SGP_1",0,1,283,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_1","Medium"
"200","Amazona_festiva","PLP24",0,0,0,0,0,-0.091859,-74.673905,"PL","cluster_PLP_8",0,1,168,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_8","Medium"
"201","Amazona_festiva","PLP17",0,0,0,0,0,-0.105752,-74.662838,"PL","cluster_PLP_6",0,1,178,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_6","Medium"
"202","Amazona_festiva","PLP7",0,0,0,0,0,-0.114824,-74.644941,"PL","cluster_PLP_3",0,1,176,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_3","Medium"
"203","Amazona_festiva","PLP11",0,0,0,0,0,-0.107999,-74.637978,"PL","cluster_PLP_4",0,1,173,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_4","Medium"
"204","Amazona_festiva","SGP6",0,0,0,0,0,2.456958,-72.76032,"SG","cluster_SGP_2",0,1,250,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_2","Medium"
"205","Amazona_festiva","PSP2",0,0,0,NA,0,-0.647789,-72.345891,"PS","cluster_PSP_1",0,1,137,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PSP_1","Medium"
"206","Amazona_festiva","PLP10",0,0,0,0,0,-0.109459,-74.639179,"PL","cluster_PLP_4",0,1,193,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_4","Medium"
"207","Amazona_festiva","PLP23",0,0,0,0,0,-0.093633,-74.673583,"PL","cluster_PLP_8",0,1,167,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_8","Medium"
"208","Amazona_festiva","PSP7",0,0,1,NA,1,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PSP_3","Medium"
"209","Amazona_festiva","PLP3",0,0,0,0,0,-0.12548,-74.64514,"PL","cluster_PLP_1",0,1,173,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_1","Medium"
"210","Amazona_festiva","PLP20",0,0,0,0,0,-0.098897,-74.668639,"PL","cluster_PLP_7",0,1,167,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_7","Medium"
"211","Amazona_festiva","SGP2",0,0,0,0,0,2.455455,-72.708626,"SG","cluster_SGP_1",0,1,286,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_1","Medium"
"212","Amazona_festiva","SGP11",0,0,0,0,0,2.514711,-72.832183,"SG","cluster_SGP_4",0,1,236,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_4","Medium"
"213","Amazona_festiva","PLP2",0,0,0,0,0,-0.12754,-74.64546,"PL","cluster_PLP_1",0,1,168,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_1","Medium"
"214","Amazona_festiva","PSP4",0,0,0,NA,0,-0.636463,-72.362891,"PS","cluster_PSP_2",0,1,105,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PSP_2","Medium"
"215","Amazona_festiva","PLP15",0,0,0,0,0,-0.110342,-74.660004,"PL","cluster_PLP_5",0,1,168,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_5","Medium"
"216","Amazona_festiva","SGP10",0,0,0,0,0,2.515489,-72.83382,"SG","cluster_SGP_4",0,1,234,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_4","Medium"
"217","Amazona_festiva","PLP12",0,0,0,0,0,-0.106439,-74.636987,"PL","cluster_PLP_4",0,1,174,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_4","Medium"
"218","Amazona_festiva","SGP13",0,0,0,0,0,2.509502,-72.838586,"SG","cluster_SGP_5",0,1,230,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_5","Medium"
"219","Amazona_festiva","PLP9",0,0,0,0,0,-0.111148,-74.644316,"PL","cluster_PLP_3",0,1,170,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_3","Medium"
"220","Amazona_festiva","PLP5",0,0,0,0,0,-0.12096,-74.64354,"PL","cluster_PLP_2",0,1,167,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_2","Medium"
"221","Amazona_festiva","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PSP_2","Medium"
"222","Amazona_festiva","PLP13",0,0,0,0,0,-0.111965,-74.656193,"PL","cluster_PLP_5",0,1,172,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_5","Medium"
"223","Amazona_festiva","PSP1",0,0,0,NA,0,-0.646103,-72.345283,"PS","cluster_PSP_1",0,1,119,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PSP_1","Medium"
"224","Amazona_festiva","SGP15",0,0,0,0,0,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_5","Medium"
"225","Amazona_festiva","SGP4",0,0,0,0,0,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_2","Medium"
"226","Amazona_festiva","SGP5",0,0,0,0,0,2.458684,-72.760927,"SG","cluster_SGP_2",0,1,243,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_2","Medium"
"227","Amazona_festiva","SGP7",0,0,0,0,0,2.452231,-72.756223,"SG","cluster_SGP_3",0,1,242,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_SGP_3","Medium"
"228","Amazona_festiva","PLP6",0,0,0,0,0,-0.11982,-74.64207,"PL","cluster_PLP_2",0,1,168,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_2","Medium"
"229","Amazona_festiva","PSP6",0,0,0,NA,0,-0.631403,-72.371501,"PS","cluster_PSP_3",0,1,102,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PSP_3","Medium"
"230","Amazona_festiva","PLP8",0,0,0,0,0,-0.112969,-74.644781,"PL","cluster_PLP_3",0,1,173,"PSITTACIFORMES","Psittacidae","Amazona","Amazona_festiva__cluster_PLP_3","Medium"
"231","Ammodramus_aurifrons","PLP22",0,1,1,0,1,-0.095082,-74.674684,"PL","cluster_PLP_8",0,1,168,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PLP_8","Does not normally occur in forest"
"232","Ammodramus_aurifrons","PSP7",0,0,0,NA,0,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PSP_3","Does not normally occur in forest"
"233","Ammodramus_aurifrons","PLP19",0,0,1,1,1,-0.099951,-74.667183,"PL","cluster_PLP_7",0,1,174,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PLP_7","Does not normally occur in forest"
"234","Ammodramus_aurifrons","PSP3",0,1,1,NA,1,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PSP_2","Does not normally occur in forest"
"235","Ammodramus_aurifrons","SGP5",0,0,0,0,0,2.458684,-72.760927,"SG","cluster_SGP_2",0,1,243,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_SGP_2","Does not normally occur in forest"
"236","Ammodramus_aurifrons","PSP5",1,1,1,NA,1,-0.631405,-72.373337,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PSP_3","Does not normally occur in forest"
"237","Ammodramus_aurifrons","SGP8",0,0,0,0,0,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_SGP_3","Does not normally occur in forest"
"238","Ammodramus_aurifrons","PLP18",1,1,1,1,1,-0.104268,-74.663881,"PL","cluster_PLP_6",0,1,176,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PLP_6","Does not normally occur in forest"
"239","Ammodramus_aurifrons","PSP6",0,0,0,NA,0,-0.631403,-72.371501,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PSP_3","Does not normally occur in forest"
"240","Ammodramus_aurifrons","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_SGP_1","Does not normally occur in forest"
"241","Ammodramus_aurifrons","PLP9",0,0,0,0,0,-0.111148,-74.644316,"PL","cluster_PLP_3",0,1,170,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PLP_3","Does not normally occur in forest"
"242","Ammodramus_aurifrons","PLP13",1,1,1,0,1,-0.111965,-74.656193,"PL","cluster_PLP_5",0,1,172,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PLP_5","Does not normally occur in forest"
"243","Ammodramus_aurifrons","PLP8",0,0,0,0,0,-0.112969,-74.644781,"PL","cluster_PLP_3",0,1,173,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PLP_3","Does not normally occur in forest"
"244","Ammodramus_aurifrons","PSP4",0,1,1,NA,1,-0.636463,-72.362891,"PS","cluster_PSP_2",0,1,105,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PSP_2","Does not normally occur in forest"
"245","Ammodramus_aurifrons","SGP12",0,0,0,0,0,2.512913,-72.831778,"SG","cluster_SGP_4",0,1,247,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_SGP_4","Does not normally occur in forest"
"246","Ammodramus_aurifrons","SGP4",0,0,0,0,0,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_SGP_2","Does not normally occur in forest"
"247","Ammodramus_aurifrons","PLP15",1,1,1,0,1,-0.110342,-74.660004,"PL","cluster_PLP_5",0,1,168,"PASSERIFORMES","Passerellidae","Ammodramus","Ammodramus_aurifrons__cluster_PLP_5","Does not normally occur in forest"
